iter	RMSE
180	0.0008241941977
181	0.0008218862249
182	0.0008186325185
183	0.0008166114903
184	0.0008156265843
185	0.0008138584454
186	0.0008126301355
187	0.0008091872677
188	0.0008055604068
189	0.0008019606896
190	0.0007999037358
191	0.0007987426456
192	0.0007977513311
193	0.0007964598055
194	0.0007943150673
195	0.0007907065396
196	0.0007873265268
197	0.0007846519656
198	0.0007807684585
199	0.000778390075
200	0.0007754033207
201	0.0007734395008
202	0.000771171051
203	0.000770094445
204	0.0007667703689
205	0.0007629368604
206	0.0007617544259
207	0.0007595054211
208	0.0007589001355
209	0.0007566294451
210	0.000755606803
211	0.0007540948238
212	0.0007512982466
213	0.0007496593463
214	0.0007470637358
215	0.000744571332
216	0.000741338684
217	0.0007404613537
218	0.0007391385559
219	0.0007376109545
220	0.0007355464138
221	0.0007336296479
222	0.0007311648267
223	0.0007278601731
224	0.0007262704781
225	0.0007254707791
226	0.0007244009869
227	0.0007226678434
228	0.0007183848788
229	0.0007161731447
230	0.0007125708154
231	0.0007110776265
232	0.0007091760996
233	0.0007066380621
234	0.0007041482486
235	0.0007029414443
236	0.000701474591
237	0.0006994298488
238	0.000696647678
239	0.0006957967694
240	0.0006938196515
241	0.000692960108
242	0.0006907412561
243	0.0006884491197
244	0.0006855620896
245	0.0006837734306
246	0.0006831684086
247	0.000681821659
248	0.0006804750856
249	0.000678555932
250	0.0006749364527
251	0.0006741893039
252	0.0006716121086
253	0.0006706897281
254	0.0006684491281
255	0.0006663386134
256	0.000665073652
257	0.0006637813812
258	0.0006608002439
259	0.0006589667831
260	0.0006574903153
261	0.0006566887354
262	0.0006548357238
263	0.0006531490051
264	0.0006516962105
265	0.0006502843468
266	0.0006478976301
267	0.0006464860277
268	0.0006456263186
269	0.0006442879606
270	0.0006432889561
271	0.0006417914841
272	0.0006410814966
273	0.0006405046853
274	0.0006387183838
275	0.0006366474976
276	0.0006341699745
277	0.0006326916457
278	0.0006300520052
279	0.0006284689651
280	0.0006258619947
281	0.0006235487643
282	0.0006223459094
283	0.0006213168732
284	0.0006201484309
285	0.0006193354537
286	0.0006179593821
287	0.0006165688978
288	0.0006153454918
289	0.0006145365252
290	0.0006129320269
291	0.0006103434674
292	0.0006080808401
293	0.0006071817449
294	0.000606536338
295	0.0006043690602
296	0.0006023665561
297	0.0006008221394
298	0.0005991022675
299	0.000597728732
300	0.0005958539416
301	0.0005945732068
302	0.0005940455827
303	0.0005915523815
304	0.0005902698066
305	0.0005888579458
306	0.0005872891679
307	0.0005866677959
308	0.0005854125522
309	0.0005849847037
310	0.0005838419819
311	0.0005812679083
312	0.0005798139183
313	0.0005788266102
314	0.0005777210144
315	0.0005770286757
316	0.0005757580301
317	0.0005743116066
318	0.0005739426652
319	0.0005734877989
320	0.0005721468397
321	0.0005700577798
322	0.0005694159974
323	0.0005686781503
324	0.0005675400802
325	0.0005665333629
326	0.0005650522458
327	0.0005637102929
328	0.0005627648772
329	0.0005618851459
330	0.000560953149
331	0.0005596356349
332	0.0005592478005
333	0.0005579474192
334	0.0005569956134
335	0.0005561614838
336	0.0005553906717
337	0.0005547793355
338	0.000553885705
339	0.0005525980426
340	0.0005508270057
341	0.0005495216564
342	0.0005491195771
343	0.0005478704176
344	0.0005471989608
345	0.0005460884532
346	0.0005449935274
347	0.0005428793387
348	0.0005413022199
349	0.0005407947912
350	0.000540383494
351	0.0005397744948
352	0.000539103035
353	0.0005368851996
354	0.000536156096
355	0.0005355689361
356	0.0005350079912
357	0.0005339793827
358	0.0005322495326
359	0.000531769295
360	0.0005314017164
361	0.0005304478205
362	0.000530209389
363	0.0005292600375
364	0.0005288327822
365	0.0005284552653
366	0.0005269790959
367	0.000526790052
368	0.0005264456101
369	0.000525425448
370	0.000523645294
371	0.0005229908197
372	0.0005210334816
373	0.0005208298921
374	0.0005201842675
375	0.0005196317615
376	0.0005182228178
377	0.0005165143598
378	0.0005155395949
379	0.0005138288614
380	0.0005129641638
381	0.0005127836603
382	0.0005122126298
383	0.0005120306015
384	0.000511315732
385	0.0005111390596
386	0.0005107961585
387	0.0005095294251
388	0.0005088005015
389	0.0005074304572
390	0.0005066189818
391	0.0005054752979
392	0.0005041579698
393	0.0005030607687
394	0.0005023558384
395	0.0005020074984
396	0.0005016856248
397	0.0005010601479
398	0.000499183196
399	0.0004981490406
400	0.0004975233129
401	0.0004967670259
402	0.0004953046724
403	0.0004945195983
404	0.000493887485
405	0.0004936561524
406	0.0004927697874
407	0.0004924961411
408	0.0004918164898
409	0.0004907122038
410	0.0004904836894
411	0.0004903254004
412	0.0004895191029
413	0.0004887649371
414	0.0004872539975
415	0.0004864452374
416	0.0004861592245
417	0.0004850990622
418	0.0004839573402
419	0.0004833370602
420	0.0004831850434
421	0.0004823352589
422	0.0004819983899
423	0.0004810878338
424	0.0004802498773
425	0.0004801029312
426	0.0004786812806
427	0.0004769876625
428	0.0004764528464
429	0.0004751094781
430	0.0004744856921
431	0.0004732793928
432	0.0004722038312
433	0.0004717693148
434	0.0004708698404
435	0.0004707294512
436	0.000469851021
437	0.0004692514479
438	0.0004679438034
439	0.0004665981605
440	0.0004648483111
441	0.0004641226788
442	0.0004636867764
443	0.000462615676
444	0.0004618597683
445	0.0004609370549
446	0.0004595201023
447	0.000458178343
448	0.0004577074749
449	0.0004569539197
450	0.0004562867047
451	0.0004547446726
452	0.0004535063729
453	0.0004526373289
454	0.0004512890104
455	0.0004505972734
456	0.0004498849351
457	0.0004494000179
458	0.0004486022147
459	0.0004480172971
460	0.0004472939445
461	0.0004467289315
462	0.0004459965062
463	0.0004454347174
464	0.0004446889247
465	0.0004437462535
466	0.0004433537004
467	0.0004418241266
468	0.0004410564749
469	0.0004399219763
470	0.0004389561639
471	0.0004385926933
472	0.0004381491559
473	0.000438017937
474	0.0004378900253
475	0.00043717841
476	0.0004360793342
477	0.0004352120852
478	0.000433978879
479	0.000432955162
480	0.0004325564678
481	0.0004316089922
482	0.0004309599901
483	0.0004306725691
484	0.0004299188128
485	0.0004293921761
486	0.0004290758573
487	0.000428899027
488	0.0004287780623
489	0.0004286601373
490	0.0004279332626
491	0.0004270777056
492	0.0004262125672
493	0.0004256044173
494	0.0004244062613
495	0.0004235136721
496	0.0004232103397
497	0.0004230982311
498	0.0004227819309
499	0.000421904069
500	0.0004215038739
501	0.0004207499504
502	0.0004201497261
503	0.0004195403843
504	0.0004188865309
505	0.0004175527743
506	0.000416892626
507	0.0004161223668
508	0.0004146155548
509	0.0004133054129
510	0.0004121870172
511	0.0004120810287
512	0.0004106980944
513	0.000410605354
514	0.0004100284026
515	0.0004087998783
516	0.0004087094462
517	0.0004083968844
518	0.0004080851194
519	0.0004070491372
520	0.0004060291265
521	0.0004056320705
522	0.000404667161
523	0.0004039173464
524	0.0004031797008
525	0.0004019728145
526	0.0004013249069
527	0.0004004145696
528	0.0003996092936
529	0.0003988927084
530	0.0003983884249
531	0.000398291914
532	0.0003975150002
533	0.0003969564817
534	0.0003966808444
535	0.0003956680276
536	0.0003942294861
537	0.0003934326729
538	0.0003928827508
539	0.0003922654871
540	0.0003914135361
541	0.0003910816371
542	0.0003901310246
543	0.0003893721203
544	0.0003889744642
545	0.0003886159893
546	0.0003877072165
547	0.0003869668627
548	0.0003858757484
549	0.0003855713512
550	0.0003848883831
551	0.0003840982672
552	0.0003835554547
553	0.0003834069842
554	0.0003833226463
555	0.0003828512177
556	0.0003822627598
557	0.0003817667877
558	0.0003813957416
559	0.0003810091193
560	0.0003803279207
561	0.000379057399
562	0.000378548567
563	0.0003780278257
564	0.0003774266898
565	0.0003772781136
566	0.0003769627456
567	0.0003766575047
568	0.0003760272128
569	0.0003753991193
570	0.0003747258091
571	0.0003737864419
572	0.0003726772212
573	0.0003720204118
574	0.0003717905714
575	0.0003706106508
576	0.0003702105606
577	0.000370009016
578	0.0003686985014
579	0.000367897632
580	0.0003677687979
581	0.0003671507935
582	0.0003663102159
583	0.00036590163
584	0.0003656919425
585	0.0003656205837
586	0.0003648973184
587	0.0003647118375
588	0.000364181143
589	0.0003640850497
590	0.0003634894503
591	0.0003628339815
592	0.0003615091062
593	0.0003605081391
594	0.0003593730354
595	0.000358413258
596	0.0003583279237
597	0.0003580450104
598	0.0003574509843
599	0.0003569287545
600	0.0003559961336
601	0.0003559115249
602	0.0003551578091
603	0.0003546549409
604	0.0003537948133
605	0.0003534040158
606	0.0003533213281
607	0.0003526850915
608	0.0003522504633
609	0.0003518741899
610	0.0003513997731
611	0.0003510652006
612	0.0003508713348
613	0.0003505604586
614	0.0003497457029
615	0.0003496919076
616	0.000349617477
617	0.0003491384528
618	0.0003485545082
619	0.0003478954686
620	0.0003473866056
621	0.0003469888772
622	0.0003466246339
623	0.0003458684111
624	0.0003446866497
625	0.0003437549654
626	0.0003430369368
627	0.000342634287
628	0.0003421824062
629	0.0003414936348
630	0.0003414340146
631	0.0003408876694
632	0.0003408263502
633	0.0003403611224
634	0.0003394323419
635	0.0003392219587
636	0.0003389437293
637	0.0003386240056
638	0.0003379097838
639	0.0003378035971
640	0.000337357209
641	0.0003369510406
642	0.0003359152259
643	0.0003353758734
644	0.0003353125121
645	0.0003348284842
646	0.0003347722947
647	0.0003345978841
648	0.0003334079983
649	0.0003324044306
650	0.0003323501876
651	0.0003317766469
652	0.0003311278467
653	0.0003301581762
654	0.0003297553115
655	0.0003287057185
656	0.0003283578609
657	0.0003278952475
658	0.0003278466198
659	0.0003268616435
660	0.0003263113523
661	0.0003254469864
662	0.0003250536429
663	0.0003245117157
664	0.0003241537126
665	0.0003238476683
666	0.0003233216069
667	0.0003224753274
668	0.0003220952628
669	0.0003216419769
670	0.0003211751408
671	0.000321124048
672	0.0003209133135
673	0.0003208406995
674	0.0003203182819
675	0.00031995512
676	0.0003190836679
677	0.0003188973563
678	0.0003184544327
679	0.0003179547893
680	0.0003170378725
681	0.0003159952663
682	0.0003157552043
683	0.0003156157514
684	0.0003149265627
685	0.0003147041759
686	0.0003141826332
687	0.0003137592074
688	0.0003130019011
689	0.0003121072793
690	0.0003113746117
691	0.0003113039547
692	0.0003107072059
693	0.0003106600776
694	0.000310173833
695	0.0003098017956
696	0.0003089889795
697	0.0003087109632
698	0.0003083313733
699	0.0003075946539
700	0.0003074928734
701	0.0003065837992
702	0.0003057959719
703	0.0003051039443
704	0.0003045989347
705	0.0003045584001
706	0.0003041416345
707	0.0003038981479
708	0.00030380396
709	0.0003034339728
710	0.0003027852728
711	0.0003022070221
712	0.0003018590718
713	0.0003010264416
714	0.0003009741521
715	0.0003002564313
716	0.0002997904865
717	0.0002993664472
718	0.0002987554886
719	0.0002983931294
720	0.0002980255189
721	0.0002979838947
722	0.0002973686379
723	0.0002968424818
724	0.0002966959306
725	0.0002959490866
726	0.0002955846254
727	0.0002951622519
728	0.0002951111551
729	0.0002947916447
730	0.0002939379492
731	0.00029353038
732	0.0002928072597
733	0.000292431968
734	0.0002923774127
735	0.0002918446722
736	0.0002917907654
737	0.0002917494396
738	0.0002917089252
739	0.000291207088
740	0.0002909407392
741	0.0002905861139
742	0.0002901979464
743	0.0002897995958
744	0.0002890947068
745	0.000288893993
746	0.0002881192921
747	0.0002877113779
748	0.0002871702443
749	0.0002871335295
750	0.0002865438976
751	0.0002862133126
752	0.0002861768859
753	0.0002861324058
754	0.0002856828592
755	0.0002852704328
756	0.0002845407224
757	0.0002836859952
758	0.0002834234112
759	0.0002830554546
760	0.0002828125512
761	0.000282447458
762	0.0002818378051
763	0.000281121949
764	0.0002805409463
765	0.0002801695008
766	0.000279676606
767	0.0002793991944
768	0.00027870896
769	0.0002784216524
770	0.0002779514522
771	0.0002775785801
772	0.0002775330316
773	0.0002772405676
774	0.0002767348509
775	0.0002761232725
776	0.0002756504293
777	0.000275031635
778	0.0002745653112
779	0.0002742759372
780	0.0002739089097
781	0.000273507994
782	0.0002731160812
783	0.0002724754694
784	0.0002717990774
785	0.0002709731054
786	0.0002707603105
787	0.0002704168312
788	0.0002698662436
789	0.000269340495
790	0.0002693005163
791	0.0002690202222
792	0.0002685294781
793	0.0002679868069
794	0.0002679359573
795	0.000267657291
796	0.000267051172
797	0.0002666065134
798	0.0002662569766
799	0.0002659169654
800	0.0002653750945
801	0.0002651206544
802	0.0002647121274
803	0.0002646621642
804	0.0002638103287
805	0.0002633566639
806	0.0002630497052
807	0.000262819424
808	0.0002625785797
809	0.0002620289826
810	0.0002613891688
811	0.0002611448113
812	0.0002606428289
813	0.0002600466913
814	0.0002600089436
815	0.0002596920455
816	0.0002591661738
817	0.0002590579502
818	0.0002583457051
819	0.0002578345717
820	0.000257264752
821	0.0002570505669
822	0.0002568469177
823	0.0002563354738
824	0.000255588831
825	0.0002551320008
826	0.0002550793769
827	0.0002544408858
828	0.0002539108356
829	0.0002533062681
830	0.000253278611
831	0.0002530940793
832	0.0002528499092
833	0.0002526932074
834	0.0002526467964
835	0.000252569751
836	0.0002523507109
837	0.0002522380237
838	0.0002518970447
839	0.0002518551787
840	0.0002515658793
841	0.0002511797678
842	0.000251147666
843	0.0002504674709
844	0.0002499640226
845	0.0002493046533
846	0.0002491920302
847	0.0002486800091
848	0.0002486370573
849	0.0002480524971
850	0.0002477442282
851	0.0002477161894
852	0.0002474990583
853	0.0002474518432
854	0.0002471658792
855	0.0002466412743
856	0.000246167216
857	0.0002458112004
858	0.0002454062472
859	0.0002453393114
860	0.0002450083436
861	0.0002445356016
862	0.0002441438863
863	0.0002438521
864	0.0002434178311
865	0.0002430991396
866	0.0002428916672
867	0.0002428527044
868	0.0002425332375
869	0.0002421608856
870	0.0002415717008
871	0.0002411067483
872	0.000240624719
873	0.0002405787067
874	0.0002405407733
875	0.0002401412403
876	0.00023970894
877	0.0002395914267
878	0.0002392926813
879	0.0002392401738
880	0.0002390259361
881	0.0002389850235
882	0.0002389499466
883	0.0002384178525
884	0.0002381684428
885	0.0002376798893
886	0.0002372338341
887	0.0002371964188
888	0.0002368674491
889	0.0002368259893
890	0.0002368047503
891	0.0002364827303
892	0.0002364318934
893	0.000236411226
894	0.0002361053718
895	0.0002355200946
896	0.0002353179575
897	0.0002350414432
898	0.0002349944977
899	0.0002348662641
900	0.000234612798
901	0.0002343880038
902	0.0002339635927
903	0.000233380114
904	0.0002329161309
905	0.0002325824692
906	0.0002323239095
907	0.0002322908057
908	0.0002322039433
909	0.000231749682
910	0.0002316975493
911	0.0002314939082
912	0.0002309473538
913	0.0002306664138
914	0.0002301836943
915	0.0002296768676
916	0.0002296299266
917	0.0002293424384
918	0.0002289683331
919	0.0002286520827
920	0.0002283744247
921	0.0002283466843
922	0.0002280179688
923	0.0002279883208
924	0.0002276243908
925	0.0002275706043
926	0.0002272685713
927	0.0002270695914
928	0.0002268578111
929	0.0002265964362
930	0.0002264505487
931	0.0002262322259
932	0.0002256168153
933	0.000225435515
934	0.0002251959368
935	0.0002246453797
936	0.000224253493
937	0.0002238085794
938	0.0002235397395
939	0.0002230917916
940	0.0002228444189
941	0.000222509702
942	0.0002222573077
943	0.0002219783691
944	0.0002219253663
945	0.000221884585
946	0.0002214274783
947	0.0002209446185
948	0.0002206789806
949	0.0002201810531
950	0.0002198632084
951	0.0002195731495
952	0.0002193714698
953	0.000219066133
954	0.0002189111662
955	0.0002182852071
956	0.0002178962191
957	0.0002174994851
958	0.0002170930122
959	0.0002167800449
960	0.0002165171655
961	0.0002161621315
962	0.0002158848922
963	0.0002158647938
964	0.0002154913242
965	0.0002151178752
966	0.0002148098749
967	0.0002146117345
968	0.0002143484876
969	0.0002139681101
970	0.0002134934203
971	0.0002132505942
972	0.000213095242
973	0.0002126383416
974	0.0002125077946
975	0.0002123900928
976	0.0002123699777
977	0.0002120901317
978	0.0002118574257
979	0.0002113844978
980	0.0002110103602
981	0.0002107737745
982	0.0002103705226
983	0.0002099657707
984	0.0002095222741
985	0.0002089705652
986	0.0002084236067
987	0.0002080866227
988	0.000207837809
989	0.0002074809911
990	0.0002072436943
991	0.0002068879792
992	0.0002065815651
993	0.0002065403472
994	0.0002062013966
995	0.0002061831007
996	0.0002061648603
997	0.0002059354118
998	0.0002055988686
999	0.0002052109258
